"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"ENSMUSG00000103761",1.2183152937176e-07,-2.63853623081538,0,1,0.00024366305874352
"ENSMUSG00000024542",1.2183152937176e-07,-2.68275290291109,0,1,0.00024366305874352
"ENSMUSG00000103129",1.2183152937176e-07,-2.7791907194736,0,1,0.00024366305874352
"ENSMUSG00000039552",1.2183152937176e-07,-2.82634880195611,0,1,0.00024366305874352
"ENSMUSG00000044857",1.2183152937176e-07,-2.84520164409102,0,1,0.00024366305874352
"ENSMUSG00000036169",1.2183152937176e-07,-3.07230014787724,0,1,0.00024366305874352
"ENSMUSG00000022386",1.2183152937176e-07,-3.25792794936405,0,1,0.00024366305874352
"ENSMUSG00000025357",1.2183152937176e-07,-3.34384868316775,0,1,0.00024366305874352
"ENSMUSG00000034532",1.2183152937176e-07,-3.4420564537126,0,1,0.00024366305874352
"ENSMUSG00000070469",1.2183152937176e-07,-3.62816602620684,0,1,0.00024366305874352
"ENSMUSG00000030731",1.2183152937176e-07,-3.67030720913501,0,1,0.00024366305874352
"ENSMUSG00000029182",1.2183152937176e-07,-3.78263540849452,0,1,0.00024366305874352
"ENSMUSG00000054477",1.2183152937176e-07,-4.13280985594963,0,1,0.00024366305874352
"ENSMUSG00000047021",1.2183152937176e-07,-4.225429286369,0,1,0.00024366305874352
"ENSMUSG00000032403",1.2183152937176e-07,-4.26477763053209,0,1,0.00024366305874352
"ENSMUSG00000056174",1.2183152937176e-07,-4.6583411541969,0,1,0.00024366305874352
"ENSMUSG00000026058",1.2183152937176e-07,-4.71976582548773,0,1,0.00024366305874352
"ENSMUSG00000003436",1.2183152937176e-07,-5.25006216794679,0,1,0.00024366305874352
"ENSMUSG00000043372",1.2183152937176e-07,-5.29087395120842,0,1,0.00024366305874352
"ENSMUSG00000041431",1.2183152937176e-07,-5.32943890260192,0,1,0.00024366305874352
"ENSMUSG00000012350",1.2183152937176e-07,-5.69014587560451,0,1,0.00024366305874352
"ENSMUSG00000006517",1.2183152937176e-07,-5.69665632180691,0,1,0.00024366305874352
"ENSMUSG00000085274",1.2183152937176e-07,-5.76602695962357,0,1,0.00024366305874352
"ENSMUSG00000005823",1.2183152937176e-07,-5.84638456879279,0,1,0.00024366305874352
"ENSMUSG00000032727",1.2183152937176e-07,-5.86171720373574,0,1,0.00024366305874352
"ENSMUSG00000032221",1.2183152937176e-07,-6.04615162651022,0,1,0.00024366305874352
"ENSMUSG00000034009",1.2183152937176e-07,-6.35809853554816,0,1,0.00024366305874352
"ENSMUSG00000017550",1.2183152937176e-07,-6.42804561929667,0,1,0.00024366305874352
"ENSMUSG00000020096",1.2183152937176e-07,-6.4958807661435,0,1,0.00024366305874352
"ENSMUSG00000039396",1.2183152937176e-07,-6.89705275590409,0,1,0.00024366305874352
"ENSMUSG00000057286",1.2183152937176e-07,-7.25490309991915,0,1,0.00024366305874352
"ENSMUSG00000042063",1.2183152937176e-07,-7.39500781754911,0,1,0.00024366305874352
"ENSMUSG00000025723",1.2183152937176e-07,-7.59564191640183,0,1,0.00024366305874352
"ENSMUSG00000038225",1.2183152937176e-07,-7.63550695269751,0,1,0.00024366305874352
"ENSMUSG00000035547",1.2183152937176e-07,-7.73582261714089,0,1,0.00024366305874352
"ENSMUSG00000034227",1.2183152937176e-07,-8.41058608010695,0,1,0.00024366305874352
"ENSMUSG00000104257",1.2183152937176e-07,-8.75580044178886,0,1,0.00024366305874352
"ENSMUSG00000097392",1.2183152937176e-07,-9.13983892045576,0,1,0.00024366305874352
"ENSMUSG00000038160",1.2183152937176e-07,-9.64688627958021,0,1,0.00024366305874352
"ENSMUSG00000032305",1.2183152937176e-07,-10.9816856575266,0,1,0.00024366305874352
"ENSMUSG00000036768",1.2183152937176e-07,-11.114780661518,0,1,0.00024366305874352
"ENSMUSG00000104524",1.2183152937176e-07,-11.1728750622034,0,1,0.00024366305874352
"ENSMUSG00000037705",1.2183152937176e-07,-11.7547710387932,0,1,0.00024366305874352
"ENSMUSG00000022262",1.2183152937176e-07,-11.9289210606651,0,1,0.00024366305874352
"ENSMUSG00000042066",1.2183152937176e-07,-12.0798880891137,0,1,0.00024366305874352
"ENSMUSG00000041710",1.2183152937176e-07,-12.1149854779954,0,1,0.00024366305874352
"ENSMUSG00000030534",1.2183152937176e-07,-12.1587257836772,0,1,0.00024366305874352
"ENSMUSG00000072663",1.2183152937176e-07,-12.4945377419191,0,1,0.00024366305874352
"ENSMUSG00000021728",1.2183152937176e-07,-12.7106833957281,0,1,0.00024366305874352
"ENSMUSG00000032246",1.2183152937176e-07,-13.0881753827912,0,1,0.00024366305874352
"ENSMUSG00000087201",1.2183152937176e-07,-14.1724298909627,0,1,0.00024366305874352
"ENSMUSG00000005803",1.2183152937176e-07,-14.2215375646866,0,1,0.00024366305874352
"ENSMUSG00000053297",1.2183152937176e-07,-14.7168557387949,0,1,0.00024366305874352
"ENSMUSG00000034126",1.2183152937176e-07,-16.0208924161249,0,1,0.00024366305874352
"ENSMUSG00000031142",1.2183152937176e-07,-17.1009233764054,0,1,0.00024366305874352
"ENSMUSG00000033847",1.2183152937176e-07,-17.4217900060858,0,1,0.00024366305874352
"ENSMUSG00000104389",1.2183152937176e-07,-17.7804053892278,0,1,0.00024366305874352
"ENSMUSG00000024660",1.2183152937176e-07,-18.3423724480768,0,1,0.00024366305874352
"ENSMUSG00000027555",1.2183152937176e-07,-24.1504942482496,0,1,0.00024366305874352
"ENSMUSG00000069793",1.2183152937176e-07,-24.8932503324217,0,1,0.00024366305874352
"ENSMUSG00000027748",1.2183152937176e-07,-25.4492771582269,0,1,0.00024366305874352
"ENSMUSG00000030256",1.2183152937176e-07,-25.8944659958469,0,1,0.00024366305874352
"ENSMUSG00000051219",1.2183152937176e-07,-28.2400139164508,0,1,0.00024366305874352
"ENSMUSG00000026831",1.2183152937176e-07,-28.3215725193189,0,1,0.00024366305874352
"ENSMUSG00000031298",1.2183152937176e-07,-28.7867740943265,0,1,0.00024366305874352
"ENSMUSG00000021779",1.2183152937176e-07,-30.0583722863883,0,1,0.00024366305874352
"ENSMUSG00000022034",1.2183152937176e-07,-35.2443470534719,0,1,0.00024366305874352
"ENSMUSG00000020562",1.2183152937176e-07,-36.9366602496897,0,1,0.00024366305874352
"ENSMUSG00000103891",1.2183152937176e-07,-38.2597557956098,0,1,0.00024366305874352
"ENSMUSG00000102579",1.2183152937176e-07,-42.1363329931241,0,1,0.00024366305874352
"ENSMUSG00000068748",1.2183152937176e-07,-43.4480517282627,0,1,0.00024366305874352
"ENSMUSG00000043164",1.2183152937176e-07,-47.5158361273661,0,1,0.00024366305874352
"ENSMUSG00000050954",1.2183152937176e-07,-49.3354378650518,0,1,0.00024366305874352
"ENSMUSG00000103803",1.2183152937176e-07,-49.5989598946803,0,1,0.00024366305874352
"ENSMUSG00000038954",1.2183152937176e-07,-60.3835059138326,0,1,0.00024366305874352
"ENSMUSG00000071342",1.2183152937176e-07,-61.9770509627883,0,1,0.00024366305874352
"ENSMUSG00000104339",1.2183152937176e-07,-67.7124681097611,0,1,0.00024366305874352
"ENSMUSG00000070526",1.2183152937176e-07,-68.7493570509032,0,1,0.00024366305874352
"ENSMUSG00000095186",1.2183152937176e-07,-77.1002245751851,0,1,0.00024366305874352
"ENSMUSG00000030917",1.2183152937176e-07,-93.3119977182877,0,1,0.00024366305874352
"ENSMUSG00000062590",1.2183152937176e-07,-97.4363004571946,0,1,0.00024366305874352
"ENSMUSG00000032551",1.2183152937176e-07,-124.756247324878,0,1,0.00024366305874352
"ENSMUSG00000027495",1.2183152937176e-07,-521.721110531846,0,1,0.00024366305874352
"ENSMUSG00000052613",4.67863750307938e-07,-3.2597247436158,0.043,1,0.000935727500615876
"ENSMUSG00000096992",4.67863750307938e-07,-7.13071681947364,0.043,1,0.000935727500615876
"ENSMUSG00000021193",4.67863750307938e-07,-7.63416980308634,0.043,1,0.000935727500615876
"ENSMUSG00000045655",4.67863750307938e-07,-7.85749260728887,0.043,1,0.000935727500615876
"ENSMUSG00000035805",4.67863750307938e-07,-8.27471838723613,0.043,1,0.000935727500615876
"ENSMUSG00000041488",4.67863750307938e-07,-11.1461333900475,0.043,1,0.000935727500615876
"ENSMUSG00000005233",4.67863750307938e-07,-12.014871253316,0.043,1,0.000935727500615876
"ENSMUSG00000028139",4.67863750307938e-07,-14.4673038373029,0.043,1,0.000935727500615876
"ENSMUSG00000040003",4.67863750307938e-07,-15.065512353526,0.043,1,0.000935727500615876
"ENSMUSG00000075419",4.67863750307938e-07,-15.1053050685287,0.043,1,0.000935727500615876
"ENSMUSG00000066233",4.67863750307938e-07,-16.4621348394593,0.043,1,0.000935727500615876
"ENSMUSG00000028312",4.67863750307938e-07,-16.8905061582621,0.043,1,0.000935727500615876
"ENSMUSG00000045731",4.67863750307938e-07,-17.0505741073125,0.043,1,0.000935727500615876
"ENSMUSG00000031107",4.67863750307938e-07,-22.375400998896,0.043,1,0.000935727500615876
"ENSMUSG00000020697",4.67863750307938e-07,-22.8010478362582,0.043,1,0.000935727500615876
"ENSMUSG00000054008",4.67863750307938e-07,-24.4958331098068,0.043,1,0.000935727500615876
"ENSMUSG00000053128",4.67863750307938e-07,-25.0525565804198,0.043,1,0.000935727500615876
"ENSMUSG00000070880",4.67863750307938e-07,-26.8390323968259,0.043,1,0.000935727500615876
"ENSMUSG00000019891",4.67863750307938e-07,-27.2465243320458,0.043,1,0.000935727500615876
"ENSMUSG00000042453",4.67863750307938e-07,-30.0373883321756,0.043,1,0.000935727500615876
"ENSMUSG00000024033",4.67863750307938e-07,-32.7374387274864,0.043,1,0.000935727500615876
"ENSMUSG00000036661",4.67863750307938e-07,-41.4328495236765,0.043,1,0.000935727500615876
"ENSMUSG00000096054",4.67863750307938e-07,-46.7345040311765,0.043,1,0.000935727500615876
"ENSMUSG00000031170",4.67863750307938e-07,-50.5406682781547,0.043,1,0.000935727500615876
"ENSMUSG00000103572",4.67863750307938e-07,-52.1991421480707,0.043,1,0.000935727500615876
"ENSMUSG00000040720",4.67863750307938e-07,-91.6625657705325,0.043,1,0.000935727500615876
"ENSMUSG00000032643",4.67863750307938e-07,-568.82818006502,0.043,1,0.000935727500615876
"ENSMUSG00000074039",6.48930090109201e-07,-1.35344490785545,0.043,1,0.0012978601802184
"ENSMUSG00000040697",6.48930090109201e-07,-2.61887794915531,0.043,1,0.0012978601802184
"ENSMUSG00000039157",6.48930090109201e-07,-3.28612351741137,0.043,1,0.0012978601802184
"ENSMUSG00000102179",6.48930090109201e-07,-14.2196756169764,0.043,1,0.0012978601802184
"ENSMUSG00000038156",6.48930090109201e-07,-21.9888190700679,0.043,1,0.0012978601802184
"ENSMUSG00000028572",6.48930090109201e-07,-24.0190294698662,0.043,1,0.0012978601802184
"ENSMUSG00000020181",6.48930090109201e-07,-27.3735314116061,0.043,1,0.0012978601802184
"ENSMUSG00000052387",6.48930090109201e-07,-46.6405724712816,0.043,1,0.0012978601802184
"ENSMUSG00000037169",6.48930090109201e-07,-84.5046457981972,0.043,1,0.0012978601802184
"ENSMUSG00000016757",8.96623580520937e-07,-0.272464175774866,0.043,1,0.00179324716104187
"ENSMUSG00000050545",8.96623580520937e-07,-2.17123715856325,0.043,1,0.00179324716104187
"ENSMUSG00000026399",8.96623580520937e-07,-2.28696146745356,0.043,1,0.00179324716104187
"ENSMUSG00000037846",8.96623580520937e-07,-3.25733998487639,0.043,1,0.00179324716104187
"ENSMUSG00000027375",8.96623580520937e-07,-5.0702914595807,0.043,1,0.00179324716104187
"ENSMUSG00000047534",8.96623580520937e-07,-5.85631187189808,0.043,1,0.00179324716104187
"ENSMUSG00000023940",8.96623580520937e-07,-6.65065620223834,0.043,1,0.00179324716104187
"ENSMUSG00000020593",8.96623580520937e-07,-10.9155718286324,0.043,1,0.00179324716104187
"ENSMUSG00000059921",8.96623580520937e-07,-11.2673564532782,0.043,1,0.00179324716104187
"ENSMUSG00000029757",8.96623580520937e-07,-13.9400409491814,0.043,1,0.00179324716104187
"ENSMUSG00000055421",8.96623580520937e-07,-25.6213856948938,0.043,1,0.00179324716104187
"ENSMUSG00000061894",8.96623580520937e-07,-58.7301731762309,0.043,1,0.00179324716104187
"ENSMUSG00000102593",8.96623580520937e-07,-98.5675916244424,0.043,1,0.00179324716104187
"ENSMUSG00000038970",1.23411984465398e-06,-9.60624189667397,0.043,1,0.00246823968930795
"ENSMUSG00000039126",1.23411984465398e-06,-28.6402030317698,0.043,1,0.00246823968930795
"ENSMUSG00000049154",1.31100220447409e-06,-8.02457533266294,0.087,1,0.00262200440894817
"ENSMUSG00000044252",1.31100220447409e-06,-15.6877597956572,0.087,1,0.00262200440894817
"ENSMUSG00000070306",1.31100220447409e-06,-20.5420182383704,0.087,1,0.00262200440894817
"ENSMUSG00000034467",1.31100220447409e-06,-23.0953897400907,0.087,1,0.00262200440894817
"ENSMUSG00000026787",1.31100220447409e-06,-23.2241663347615,0.087,1,0.00262200440894817
"ENSMUSG00000021613",1.31100220447409e-06,-56.5608319844347,0.087,1,0.00262200440894817
"ENSMUSG00000025909",1.31100220447409e-06,-65.8911100955038,0.087,1,0.00262200440894817
"ENSMUSG00000020914",1.31100220447409e-06,-81.9590973181669,0.087,1,0.00262200440894817
"ENSMUSG00000023913",1.31100220447409e-06,-229.393585723842,0.087,1,0.00262200440894817
"ENSMUSG00000104341",1.53544085055207e-06,-6.91303204713564,0,0.857,0.00307088170110413
"ENSMUSG00000048905",1.53544085055207e-06,-7.69086211123809,0,0.857,0.00307088170110413
"ENSMUSG00000039620",1.69215715182482e-06,-1.24315331846556,0.043,1,0.00338431430364965
"ENSMUSG00000021848",1.69215715182482e-06,-1.73085450102711,0.043,1,0.00338431430364965
"ENSMUSG00000052926",1.69215715182482e-06,-3.08210526670384,0.043,1,0.00338431430364965
"ENSMUSG00000039254",1.69215715182482e-06,-4.22794195463727,0.043,1,0.00338431430364965
"ENSMUSG00000027350",1.69215715182482e-06,-6.93389633135956,0.043,1,0.00338431430364965
"ENSMUSG00000021714",1.69215715182482e-06,-7.97339465956331,0.043,1,0.00338431430364965
"ENSMUSG00000033377",1.69215715182482e-06,-13.4462443066362,0.043,1,0.00338431430364965
"ENSMUSG00000028076",1.69215715182482e-06,-19.1105048101611,0.043,1,0.00338431430364965
"ENSMUSG00000036093",1.69215715182482e-06,-322.12193554576,0.043,1,0.00338431430364965
"ENSMUSG00000026361",1.77397418776164e-06,-8.06102031581873,0.087,1,0.00354794837552329
"ENSMUSG00000026679",1.77397418776164e-06,-13.5338909900999,0.087,1,0.00354794837552329
"ENSMUSG00000049422",1.77397418776164e-06,-27.8788084777889,0.087,1,0.00354794837552329
"ENSMUSG00000052783",1.77397418776164e-06,-80.2996697203927,0.087,1,0.00354794837552329
"ENSMUSG00000073656",2.31132763115269e-06,-2.53326696928743,0.043,1,0.00462265526230538
"ENSMUSG00000057134",2.31132763115269e-06,-17.0445142948495,0.043,1,0.00462265526230538
"ENSMUSG00000052861",2.31132763115269e-06,-18.2439460655389,0.043,1,0.00462265526230538
"ENSMUSG00000036552",2.31132763115269e-06,-212.142718593094,0.043,1,0.00462265526230538
"ENSMUSG00000031343",2.39198678484554e-06,-2.97993766373407,0.087,1,0.00478397356969108
"ENSMUSG00000024924",2.39198678484554e-06,-7.13483410113133,0.087,1,0.00478397356969108
"ENSMUSG00000073910",2.39198678484554e-06,-34.1290350236573,0.087,1,0.00478397356969108
"ENSMUSG00000023960",2.94212747466977e-06,313.395518613942,0.13,0,0.00588425494933954
"ENSMUSG00000058761",2.94212747466977e-06,284.563345849184,0.13,0,0.00588425494933954
"ENSMUSG00000042524",2.94212747466977e-06,260.305527354462,0.13,0,0.00588425494933954
"ENSMUSG00000033960",2.94212747466977e-06,100.119499547649,0.13,0,0.00588425494933954
"ENSMUSG00000031960",2.94212747466977e-06,58.411563138179,0.13,0,0.00588425494933954
"ENSMUSG00000052429",2.94212747466977e-06,9.54143500782674,0.13,0,0.00588425494933954
"ENSMUSG00000040189",3.14500332094411e-06,-1.09295602222798,0.043,1,0.00629000664188821
"ENSMUSG00000056267",3.14500332094411e-06,-1.46034969359102,0.043,1,0.00629000664188821
"ENSMUSG00000001827",3.14500332094411e-06,-2.08312689265924,0.043,1,0.00629000664188821
"ENSMUSG00000040640",3.14500332094411e-06,-2.41409190630473,0.043,1,0.00629000664188821
"ENSMUSG00000074749",3.14500332094411e-06,-2.74452694039262,0.043,1,0.00629000664188821
"ENSMUSG00000047787",3.14500332094411e-06,-4.64426481478363,0.043,1,0.00629000664188821
"ENSMUSG00000102854",3.14500332094411e-06,-9.17763685602373,0.043,1,0.00629000664188821
"ENSMUSG00000037287",3.14500332094411e-06,-13.7222815537657,0.043,1,0.00629000664188821
"ENSMUSG00000028803",3.14500332094411e-06,-16.9103427141099,0.043,1,0.00629000664188821
"ENSMUSG00000032503",3.14500332094411e-06,-18.7248697172291,0.043,1,0.00629000664188821
"ENSMUSG00000058248",3.14500332094411e-06,-29.7167136026479,0.043,1,0.00629000664188821
"ENSMUSG00000028702",3.14500332094411e-06,-33.1840887340234,0.043,1,0.00629000664188821
"ENSMUSG00000030515",3.14500332094411e-06,-33.7874937453472,0.043,1,0.00629000664188821
"ENSMUSG00000099966",3.14500332094411e-06,-34.5044945769154,0.043,1,0.00629000664188821
"ENSMUSG00000060985",3.14500332094411e-06,-45.0812867058776,0.043,1,0.00629000664188821
"ENSMUSG00000060012",3.14500332094411e-06,-47.3563256059243,0.043,1,0.00629000664188821
"ENSMUSG00000005621",3.14500332094411e-06,-55.5802251949982,0.043,1,0.00629000664188821
"ENSMUSG00000097037",3.14500332094411e-06,-70.883665342852,0.043,1,0.00629000664188821
"ENSMUSG00000097151",3.14500332094411e-06,-75.2205797371238,0.043,1,0.00629000664188821
"ENSMUSG00000028456",3.14500332094411e-06,-86.3438782775829,0.043,1,0.00629000664188821
"ENSMUSG00000042814",3.14500332094411e-06,-131.584362892213,0.043,1,0.00629000664188821
"ENSMUSG00000029344",3.14500332094411e-06,-170.279000778753,0.043,1,0.00629000664188821
"ENSMUSG00000031201",3.14500332094411e-06,-212.636593778955,0.043,1,0.00629000664188821
"ENSMUSG00000034424",3.14500332094411e-06,-316.08832362606,0.043,1,0.00629000664188821
"ENSMUSG00000017667",3.2139493937658e-06,-5.01284752535093,0.087,1,0.0064278987875316
"ENSMUSG00000003604",3.2139493937658e-06,-8.71652074143188,0.087,1,0.0064278987875316
"ENSMUSG00000017716",3.2139493937658e-06,-11.5772173824629,0.087,1,0.0064278987875316
"ENSMUSG00000021696",3.2139493937658e-06,-30.1338412234207,0.087,1,0.0064278987875316
"ENSMUSG00000020843",3.90484260862037e-06,-63.7487921647115,0.13,1,0.00780968521724075
"ENSMUSG00000039263",3.90484260862037e-06,-353.489778869803,0.13,1,0.00780968521724075
"ENSMUSG00000030714",4.26305412821047e-06,606.123900990639,0.043,1,0.00852610825642094
"ENSMUSG00000021981",4.26305412821047e-06,458.617267866339,0.043,1,0.00852610825642094
"ENSMUSG00000028096",4.26305412821047e-06,423.836819581394,0.043,1,0.00852610825642094
"ENSMUSG00000020467",4.26305412821047e-06,405.261069814349,0.043,1,0.00852610825642094
"ENSMUSG00000005897",4.26305412821047e-06,404.295875542645,0.043,1,0.00852610825642094
"ENSMUSG00000002455",4.26305412821047e-06,385.036736227177,0.043,1,0.00852610825642094
"ENSMUSG00000018209",4.26305412821047e-06,372.279339511736,0.043,1,0.00852610825642094
"ENSMUSG00000024312",4.26305412821047e-06,370.506511250707,0.043,1,0.00852610825642094
"ENSMUSG00000021357",4.26305412821047e-06,327.337047427394,0.043,1,0.00852610825642094
"ENSMUSG00000035067",4.26305412821047e-06,326.236748589105,0.043,1,0.00852610825642094
"ENSMUSG00000021635",4.26305412821047e-06,317.199818070172,0.043,1,0.00852610825642094
"ENSMUSG00000027165",4.26305412821047e-06,309.657677944892,0.043,1,0.00852610825642094
"ENSMUSG00000043943",4.26305412821047e-06,270.07091534742,0.043,1,0.00852610825642094
"ENSMUSG00000021823",4.26305412821047e-06,245.156291299026,0.043,1,0.00852610825642094
"ENSMUSG00000026051",4.26305412821047e-06,221.935650454314,0.043,1,0.00852610825642094
"ENSMUSG00000031756",4.26305412821047e-06,217.258587178252,0.043,1,0.00852610825642094
"ENSMUSG00000027469",4.26305412821047e-06,204.641685891161,0.043,1,0.00852610825642094
"ENSMUSG00000062151",4.26305412821047e-06,173.235692131733,0.043,1,0.00852610825642094
"ENSMUSG00000030678",4.26305412821047e-06,169.210932288998,0.043,1,0.00852610825642094
"ENSMUSG00000052229",4.26305412821047e-06,162.598450185096,0.043,1,0.00852610825642094
"ENSMUSG00000037971",4.26305412821047e-06,162.019215024283,0.043,1,0.00852610825642094
"ENSMUSG00000071324",4.26305412821047e-06,156.449291818575,0.043,1,0.00852610825642094
"ENSMUSG00000044224",4.26305412821047e-06,153.622709768236,0.043,1,0.00852610825642094
"ENSMUSG00000090019",4.26305412821047e-06,135.378391142533,0.043,1,0.00852610825642094
"ENSMUSG00000028710",4.26305412821047e-06,110.709766548827,0.043,1,0.00852610825642094
"ENSMUSG00000078190",4.26305412821047e-06,108.537269224072,0.043,1,0.00852610825642094
"ENSMUSG00000039693",4.26305412821047e-06,100.13888956894,0.043,1,0.00852610825642094
"ENSMUSG00000086027",4.26305412821047e-06,97.9445775071895,0.043,1,0.00852610825642094
"ENSMUSG00000037625",4.26305412821047e-06,78.4107012202352,0.043,1,0.00852610825642094
"ENSMUSG00000024517",4.26305412821047e-06,70.3466718449146,0.043,1,0.00852610825642094
"ENSMUSG00000104222",4.26305412821047e-06,69.7063324252086,0.043,1,0.00852610825642094
"ENSMUSG00000024644",4.26305412821047e-06,69.2854137000029,0.043,1,0.00852610825642094
"ENSMUSG00000009376",4.26305412821047e-06,64.8927872181968,0.043,1,0.00852610825642094
"ENSMUSG00000004565",4.26305412821047e-06,51.8633476910181,0.043,1,0.00852610825642094
"ENSMUSG00000027562",4.26305412821047e-06,50.7271560536012,0.043,1,0.00852610825642094
"ENSMUSG00000048489",4.26305412821047e-06,50.3347233528404,0.043,1,0.00852610825642094
"ENSMUSG00000024451",4.26305412821047e-06,49.293551334575,0.043,1,0.00852610825642094
"ENSMUSG00000000884",4.26305412821047e-06,45.5341219707885,0.043,1,0.00852610825642094
"ENSMUSG00000038415",4.26305412821047e-06,43.4862206403241,0.043,1,0.00852610825642094
"ENSMUSG00000002803",4.26305412821047e-06,38.7852259941164,0.043,1,0.00852610825642094
"ENSMUSG00000035683",4.26305412821047e-06,35.2849455184964,0.043,1,0.00852610825642094
"ENSMUSG00000044676",4.26305412821047e-06,34.6594295288583,0.043,1,0.00852610825642094
"ENSMUSG00000061911",4.26305412821047e-06,30.8626374767878,0.043,1,0.00852610825642094
"ENSMUSG00000044067",4.26305412821047e-06,30.4162889071421,0.043,1,0.00852610825642094
"ENSMUSG00000038555",4.26305412821047e-06,29.6755024658343,0.043,1,0.00852610825642094
"ENSMUSG00000049001",4.26305412821047e-06,27.4653428703313,0.043,1,0.00852610825642094
"ENSMUSG00000038943",4.26305412821047e-06,24.8788814239456,0.043,1,0.00852610825642094
"ENSMUSG00000018648",4.26305412821047e-06,21.7149639150261,0.043,1,0.00852610825642094
"ENSMUSG00000029177",4.26305412821047e-06,21.6796716877789,0.043,1,0.00852610825642094
"ENSMUSG00000030876",4.26305412821047e-06,19.3766131531178,0.043,1,0.00852610825642094
"ENSMUSG00000026887",4.26305412821047e-06,18.9031203436512,0.043,1,0.00852610825642094
"ENSMUSG00000034898",4.26305412821047e-06,18.4279320007356,0.043,1,0.00852610825642094
"ENSMUSG00000019852",4.26305412821047e-06,17.8933917725225,0.043,1,0.00852610825642094
"ENSMUSG00000005124",4.26305412821047e-06,17.7886100274021,0.043,1,0.00852610825642094
"ENSMUSG00000029428",4.26305412821047e-06,17.241541465357,0.043,1,0.00852610825642094
"ENSMUSG00000040584",4.26305412821047e-06,15.7392446124025,0.043,1,0.00852610825642094
"ENSMUSG00000053963",4.26305412821047e-06,14.3423459462125,0.043,1,0.00852610825642094
"ENSMUSG00000021879",4.26305412821047e-06,13.6601005680412,0.043,1,0.00852610825642094
"ENSMUSG00000039194",4.26305412821047e-06,13.5826362210062,0.043,1,0.00852610825642094
"ENSMUSG00000025049",4.26305412821047e-06,11.5045598973962,0.043,1,0.00852610825642094
"ENSMUSG00000040446",4.26305412821047e-06,11.3014544532721,0.043,1,0.00852610825642094
"ENSMUSG00000001134",4.26305412821047e-06,11.0798080032825,0.043,1,0.00852610825642094
"ENSMUSG00000034867",4.26305412821047e-06,9.88241609457277,0.043,1,0.00852610825642094
"ENSMUSG00000020799",4.26305412821047e-06,9.51436346850131,0.043,1,0.00852610825642094
"ENSMUSG00000022340",4.26305412821047e-06,9.21913701256858,0.043,1,0.00852610825642094
"ENSMUSG00000022828",4.26305412821047e-06,8.36972500419874,0.043,1,0.00852610825642094
"ENSMUSG00000043969",4.26305412821047e-06,8.13383693876421,0.043,1,0.00852610825642094
"ENSMUSG00000029802",4.26305412821047e-06,7.36389328380521,0.043,1,0.00852610825642094
"ENSMUSG00000074782",4.26305412821047e-06,5.36631805671563,0.043,1,0.00852610825642094
"ENSMUSG00000028386",4.26305412821047e-06,4.81301141276987,0.043,1,0.00852610825642094
"ENSMUSG00000022748",4.26305412821047e-06,4.14393829120663,0.043,1,0.00852610825642094
"ENSMUSG00000031099",4.26305412821047e-06,3.88507018587589,0.043,1,0.00852610825642094
"ENSMUSG00000052920",4.26305412821047e-06,2.49565254814394,0.043,1,0.00852610825642094
"ENSMUSG00000027254",4.26305412821047e-06,1.02199325105992,0.043,1,0.00852610825642094
"ENSMUSG00000092083",4.26305412821047e-06,0.570288573638302,0.043,1,0.00852610825642094
